the_geom,name,cartodb_id,created_at,updated_at
0106000020E610000001000000010300000001000000160000000CCAA20627B65A40BF90D92E45E218C0768A962D3EB65A40F16090B29FE418C053F0AB3B3DB65A404ACBD69A9CE518C0768A962D3EB65A40E2E01FF5BFE818C012856CBA34B65A405293E52FF2EB18C02125642E13B65A40B7A16BC109EE18C0649E6F5E07B65A404FEEC060DEEF18C099854FC908B65A406908E007A1F218C0BB116E0C1EB65A4023AF0C2D28F518C09F4EE52B02B65A40A40EBEAAB3F818C0274FC83AD6B55A40CC7141CAA4F818C0BEFD6E6C74B55A409F732A9BD7F618C06B453A726BB55A40179DB4F9AAF618C09B63847A73B55A40085EE140B4F318C0636ED86086B55A40E73A1600B3F118C0813F2DF08DB55A40198376CDA7EB18C089168F0173B55A409A5AD194CDE618C0DC6DF551B2B55A40604A623283E618C0A894E1959CB55A407F40B2ED0AE418C0171E6B1FADB55A40EBC5FCA2C3E218C02CA9C3441AB65A40EBC5FCA2C3E218C00CCAA20627B65A40BF90D92E45E218C0,MENTENG DALAM,159,2015-01-10 14:29:58.366572+00,2015-01-10 14:29:58.366572+00
0106000020E6100000010000000103000000010000001C000000C10988E4C0AF5A4052738B565BCA18C0FCB9FDB1BBAF5A408B4CEE73F4CB18C07628B5FB9CAF5A40CF37A9C40ACC18C0C425204298AF5A4022EA8D847DD718C0CE9BB3A9B3AF5A40919C53BFAFDA18C0D5D3E36462AF5A40ACB6726672DD18C0F105079E33AF5A405CF06B2790DD18C05CD4C67336AF5A409065477AFEDB18C061CE938278AE5A401E0E5D70B8DC18C09B40A6A306AE5A40F6AAD950C7DC18C08EAE7ADE13AE5A40764B28D33BD918C019FB8C4840AE5A40E299664343D918C0D78181184CAE5A40F37D5ECB4DD818C0D0B8EBB552AE5A40EB4737AC95D418C0460B0BA25CAE5A405796751C9DD418C05F21967D56AE5A405332EE5172D118C0084DC92576AE5A406FBA258397D118C0ED28729B90AE5A402B985EEDCFD218C0DACDB073A4AE5A407B95717163D118C0E235782CD4AE5A40FD2B2F34A0D318C0D95E161BEFAE5A402CCF6A3281D118C0901C758801AF5A40924B094EFBD018C03F0372E42EAF5A400F4733015CD118C0CC5D50FD46AF5A40D164244A84D018C039D90DD86BAF5A4056D7122186CD18C038CB412980AF5A40C493691BF0CA18C09AC29FED9DAF5A400F88D00545CA18C0C10988E4C0AF5A4052738B565BCA18C0,MERUYA SELATAN,160,2015-01-10 14:29:58.366572+00,2015-01-10 14:29:58.366572+00
0106000020E610000001000000010300000001000000220000009D3E664677B05A400EC96D0A2EC318C0A507FCA870B05A406E055447B8C418C0CD5CB04E7FB05A4061F3FB133BC618C03F9337DDB1B05A40597C37F099C918C0559BF609C0B05A403722606AE7C818C01FA64AF0D2B05A4091559A0D33CB18C080FE765EBAB05A40B1AF7193E5CB18C023317DA65FB05A40D1A5C14E6DC918C0F165359935B05A400F88D00545CA18C009DD8E1EF9AF5A40D67761A3FAC918C0C10988E4C0AF5A4052738B565BCA18C09AC29FED9DAF5A400F88D00545CA18C038CB412980AF5A40C493691BF0CA18C039D90DD86BAF5A4056D7122186CD18C0CC5D50FD46AF5A40D164244A84D018C03F0372E42EAF5A400F4733015CD118C0901C758801AF5A40924B094EFBD018C0D95E161BEFAE5A402CCF6A3281D118C0E235782CD4AE5A40FD2B2F34A0D318C0DACDB073A4AE5A407B95717163D118C0ED28729B90AE5A402B985EEDCFD218C0084DC92576AE5A406FBA258397D118C05F21967D56AE5A405332EE5172D118C01CA88A4D62AE5A4093821593ACCF18C08D3FE0855EAE5A403F217B44EECD18C01332F7E546AE5A40BE8ABD81B1CB18C07E00B7BB49AE5A4069292333F3C918C02EF57FC662AE5A4022DAE017B2C618C05F21967D56AE5A402A51A53B53C318C061CE938278AE5A40BE0267CB4BC318C0F4826DA5D4AE5A4040D030D339C418C0DE4977CC7DAF5A406833B4F22AC418C044BD9BE974B05A407A17AC7A35C318C09D3E664677B05A400EC96D0A2EC318C0,MERUYA UTARA,161,2015-01-10 14:29:58.366572+00,2015-01-10 14:29:58.366572+00
0106000020E6100000010000000103000000010000000C00000067AB9B5E2BB75A40FC0AEC084EFC18C0580BA4EA4CB75A406CBDB14380FF18C02AFB259130B75A403E51828A500019C08E0050043AB75A40E14117D33F0319C0F72112D51AB75A40029CEE58F20319C0764B93D209B75A40CBF997800A0119C0BAA2D3B368B65A40C5F0EBE6CB0119C070C100CB44B65A4009DCA637E20119C03CE8EC0E2FB65A40D7D4E36ED60019C0B903A25D32B65A407ED8B5103CFD18C054BF748FF4B65A4090BCAD9846FC18C067AB9B5E2BB75A40FC0AEC084EFC18C0,PENGADEGAN,182,2015-01-10 14:29:58.366572+00,2015-01-10 14:29:58.366572+00
0106000020E6100000010000000103000000010000001A0000009966D75FDAB95A4064418FBB7F6919C001889930BBB95A40B86B1DC58C6C19C013D58EA9BBB95A407349562FC56D19C0283E1C8093B95A40224C43AB316F19C05B78FEE572B95A40A9B4A0C2FB7119C0A6C86B274CB95A40F13AEF22EE7319C0D6F481DE3FB95A4084B5A46D357519C0196E8D0E34B95A4091FE08E6637219C0CE7EEE7624B95A40FC56D815A36C19C099A5DABA0EB95A4011E0F46CC16719C0902F4753F3B85A4064B938051A6119C0AF0E6891E6B85A407F14F5B0C55C19C0ACF2CF330FB95A4096CA8C8D5D5C19C09D52D8BF30B95A400E2B2331E25A19C0ECFC400B4EB95A405DBA1D2B135C19C0748E89C16CB95A400219CBFD645C19C088887C3F8FB95A406C30FD28BB5D19C050F49ECF6BB95A40EFC6BAEBF75F19C0951AA80482B95A402DA9C9A2CF6019C01DBABC698CB95A4022058AF9B45F19C07FB11A2EAAB95A4092EE5B79986119C03C380FFEB5B95A40CF995EEBBE6319C0C22A265E9EB95A40D906924F286619C06E6425B5A9B95A40EF851DE70E6719C0460F710F9BB95A404AF063CF0B6819C09966D75FDAB95A4064418FBB7F6919C0,MUNJUL,162,2015-01-10 14:29:58.366572+00,2015-01-10 14:29:58.366572+00
0106000020E61000000100000001030000000100000008000000386C26B655B55A4048A9D526169118C0E306F4B62AB55A402835C074608518C0D327F9E717B65A402AA3D8FEC28218C0BF2D066AF5B55A40D49C19E1F08418C03134F6FAA6B55A408C9490772C9118C09D10827F95B55A40B85B9B61489418C09F1E4E2E81B55A40C46DF394C59218C0386C26B655B55A4048A9D526169118C0,PADEMANGAN BARAT,163,2015-01-10 14:29:58.366572+00,2015-01-10 14:29:58.366572+00
0106000020E61000000100000001030000000100000017000000160133130EB75A40B37F6A4D839918C062F0D1AA1DB75A4014BC508A0D9B18C05D3508F70FB75A40CE9989F4459C18C0660C6A08F5B65A407FD382B5639C18C0CD2D2CD9D5B65A40742F430C499B18C0468E1774CBB65A40E64F21D1DD9B18C0480B7E7B6CB65A40C3BE3D067A9C18C07937943260B65A409D00DFB59C9818C08EA0210938B65A406155DC43769618C0C3E8CF1D03B65A40D4E3D2926D9418C03134F6FAA6B55A408C9490772C9118C0BF2D066AF5B55A40D49C19E1F08418C0D327F9E717B65A402AA3D8FEC28218C0D00B618A40B65A40FC6DB58A448218C0E158560341B65A40354718A8DD8318C020B6C9D55DB65A40839F065D5D8618C0F652498163B65A400A086474278918C00484A69C8CB65A409C4B0D7ABD8B18C04BB87B808EB65A40E9A3FB2E3D8E18C01F472F7DA8B65A402E8525C01B9418C01770CD6BC3B65A40769D5B96AB9818C0813E8D41C6B65A40422880433D9A18C0160133130EB75A40B37F6A4D839918C0,PADEMANGAN TIMUR,164,2015-01-10 14:29:58.366572+00,2015-01-10 14:29:58.366572+00
0106000020E61000000100000001030000000100000009000000FF89D98D4AB75A4058C3F0A116D918C04E95108331B75A4098DC0B9E9FD818C0B0ED3CF118B75A40764B28D33BD918C0927DB60BDBB65A40F3F50715E8CF18C0B4786FA7A5B65A402FAB9B4646CC18C0E9F0B4B9F1B65A40E85B592B05C918C06F82FD6F10B75A40617B52CAA0CE18C04E95108331B75A40670C551A45D618C0FF89D98D4AB75A4058C3F0A116D918C0,PAL MERIAM,165,2015-01-10 14:29:58.366572+00,2015-01-10 14:29:58.366572+00
0106000020E61000000100000001030000000100000014000000D2076EF611B35A4047983F688FCA18C0A69621F32BB35A40E47F281740CE18C02D97040200B35A401FF41E44B5D118C070101032F4B25A407EF9F83B8ED418C064ED7EC5B6B25A40731EAD4DC2D418C06BC4E0D69BB25A40CDBFFF7A70D418C0D4E5A2A77CB25A4001C7C2437CD518C06B25AF8065B25A40E575975708D418C030E4D30B20B25A404117EA84B6D318C012137F7C18B25A404AC5BAED08CF18C0F6412AED10B25A400E51C4C093CB18C0AE0D55090FB25A40BC944E41E9C518C0047387083AB25A40C76F9A2FB5C518C03430036778B25A40490658F2F1C718C0C65377E289B25A40EF9B110AF5C618C02E069F5AB5B25A40834DD399EDC618C06D63122DD2B25A40D2DCCD931EC818C067A84879C4B25A4085B15A6418CA18C0A81388FACCB25A4091559A0D33CB18C0D2076EF611B35A4047983F688FCA18C0,PALMERAH,166,2015-01-10 14:29:58.366572+00,2015-01-10 14:29:58.366572+00
0106000020E6100000010000000103000000010000000F0000009F4EE52B02B65A40A40EBEAAB3F818C024D2613335B65A40F9A6643E23F918C0B903A25D32B65A407ED8B5103CFD18C03CE8EC0E2FB65A40D7D4E36ED60019C07F61F83E23B65A404EC76188F80119C07EC2C6E8ECB55A404EC76188F80119C07EC2C6E8ECB55A40CA8B7FF6A70319C09747EC1C9CB55A4041B509557B0319C085FAF6A39BB55A402B367EBD940219C0ED1BB9747CB55A40313F2A57D30119C0BEFD6E6C74B55A4072C65DDDBEFE18C029CC2E4277B55A40412DB39E15FB18C0BEFD6E6C74B55A409F732A9BD7F618C0274FC83AD6B55A40CC7141CAA4F818C09F4EE52B02B65A40A40EBEAAB3F818C0,PANCORAN,167,2015-01-10 14:29:58.366572+00,2015-01-10 14:29:58.366572+00
0106000020E6100000010000000103000000010000001300000093ACAD5A94B85A40590F08B8F28118C01CBB5C1854B85A4035CF6E5E438C18C0774AF32342B85A40A4B840DE268E18C090CF1858F1B75A40B2CA9811A48C18C0B1BC0545D0B75A401E19D781AB8C18C0B1BC0545D0B75A4098E785AF928818C0058306EEC4B75A40839F065D5D8618C06E1363175BB75A40E8AD8CEE748818C0D1795B342EB75A40839F065D5D8618C05F43D4A5FBB65A40DBDCD1BFE08218C04F04ABDBE6B65A402D48FDCDD67E18C0A35B112C26B75A406D98240F117D18C028ED59E244B75A404B3E4D895E7C18C03371B9F84BB75A40C130CBA2807D18C0A0DEAA2485B75A404535A1EF1F7D18C04DB7DBD1C6B75A40DA1D6FC4C97B18C0C0FB2E0FE5B75A40AFDEBA90138118C0B15B379B06B85A40AFDEBA90138118C093ACAD5A94B85A40590F08B8F28118C0,PAPANGGO,168,2015-01-10 14:29:58.366572+00,2015-01-10 14:29:58.366572+00
0106000020E61000000100000001030000000100000014000000390B580C8CB55A406578C609B8A018C0E544576397B55A40E50E84CCF4A218C0462EE978C9B55A4033B8BCF228AF18C02D185E9DCFB55A4099FD4EC9F1AF18C0A68615E7B0B55A404DD2DB99EBB118C0636ED86086B55A4095582AFADDB318C0CC8F9A3167B55A40A2A18E720CB118C0C21907CA4BB55A40A83C2282E8B218C0D466FC424CB55A403BB7D7CC2FB418C0282DFDEB40B55A4095582AFADDB318C061CFA60A50B55A40FF42E19FBAB018C08F40F30D36B55A405AE433CD68B018C02480FFE61EB55A4053DB87332AB118C0E514C06516B55A40EFCC01A212AF18C04351547626B55A40DF8D2EE91BAC18C07F01CA4321B55A40983EECCDDAA818C087D82B5506B55A40D3BC73BA87A618C00502AD52F5B45A409C1A1DE29FA318C01DA99DD539B55A403103EBB649A218C0390B580C8CB55A406578C609B8A018C0,PASAR BARU,169,2015-01-10 14:29:58.366572+00,2015-01-10 14:29:58.366572+00
0106000020E6100000010000000103000000010000000C000000D00B618A40B65A40B7D25B5927D618C0F8CFAF8804B65A40FCB385EA05DC18C07CB4FA3901B65A407E814FF2F3DC18C04212511BF2B55A406F0B70F44BDB18C07F316141A2B55A4085C107D1E3DA18C0494A81D6A0B55A404244650A30D818C00EA8D7B791B55A4039A0256115D718C0824DF99E79B55A4021B3813FCCD818C090DF24646CB55A40FF58AAB919D818C054CEE0ECA7B55A400DD91A77F9D318C03CB85511AEB55A406F83193EE6D218C0D00B618A40B65A40B7D25B5927D618C0,PASAR MANGGIS,170,2015-01-10 14:29:58.366572+00,2015-01-10 14:29:58.366572+00
0106000020E61000000100000001030000000100000012000000C2499EC7CCB55A403A540E4B392E19C0F275B47EC0B55A40674894BACE3519C06729A21494B55A4012B0ED265F3519C061CFA60A50B55A408B47900F953219C08B245BB05EB55A40CC97B750CF3019C05C0611A856B55A40D9E01BC9FD2D19C0A33AE68B58B55A409191D9ADBC2A19C0657CA40F72B55A4081E4ED6A632A19C0B734D9097BB55A40825206F5C52719C0032478A18AB55A40D2180D34A82719C00116ACF29EB55A402A56D8962B2419C007D175A6ACB55A40DE6B026C0E1F19C0C4576A76B8B55A4066798452EC1D19C0C2499EC7CCB55A40809D34B9E61A19C061F17159E5B55A40748BDC85691C19C074DD98281CB65A40CDF5226E661D19C0DCFE5AF9FCB55A407C8066A0382719C0C2499EC7CCB55A403A540E4B392E19C0,PASAR MINGGU,171,2015-01-10 14:29:58.366572+00,2015-01-10 14:29:58.366572+00
0106000020E6100000010000000103000000010000001D0000008D0F4988DDAD5A40222C14DB218618C08B017DD9F1AD5A40AACB7D379D8718C08D0F4988DDAD5A40B46FBDE0B78818C08D0F4988DDAD5A40B1938CCCF28D18C092CA123CEBAD5A407F823844AF9218C0EF06A74CFBAD5A40E0F52AC6EA9218C0686792E7F0AD5A4051DFFC45CE9418C04F51070CF7AD5A40270E619C7A9718C0CDDB56B3AFAD5A40270E619C7A9718C01FF5595782AD5A40223CC147ED9618C0E2A5B23351AD5A406D673477F39418C01A0AF9A5F3AC5A409BD36330239418C0CF97C01585AC5A40F2D9224EF59118C0C4742FA947AC5A40CCE4B7B8668F18C071BCFAAE3EAC5A40C2778454FD8C18C08F8D4F3E46AC5A40EB1114B99F8B18C0EDD7AFFD41AC5A4048217F70B08818C0D9DDBC7F1FAC5A405A0577F8BA8718C013E13448F8AB5A40DFAE71146E8318C0D067291804AC5A406A2A0C85AE7F18C0E0A652E218AC5A40014AE69E097D18C0902C81947CAC5A40F4782B70757718C06D31C8F8B1AC5A400B66CF91BE7518C00B6A013215AD5A40122EDE26147C18C0A911D5C32DAD5A40A09FE7D71C7E18C05EC1678254AD5A40652160EB6F8018C0C612C150B6AD5A40600E2392F98618C096E6AA99C2AD5A40DD094D455A8718C08D0F4988DDAD5A40222C14DB218618C0,PEGADUNGAN,173,2015-01-10 14:29:58.366572+00,2015-01-10 14:29:58.366572+00
0106000020E61000000100000001030000000100000013000000E1F7875977B65A406C569EB86CCE18C0584AA74581B65A40C7C0E4A069CF18C044EFE51D95B65A407D038AFBC5CE18C0C4B79871BAB65A405A72A63062CF18C04B57ADD6C4B65A407B95717163D118C05BF7A44AA3B65A40248FB25391D318C00484A69C8CB65A402B985EEDCFD218C08A8489AB60B65A400E1027BCAAD218C049194A2A58B65A405796751C9DD418C0B12C404C4DB65A40292A46636DD518C0CAB16580FCB55A40B141590983CE18C0DB5F29A3C6B55A403DF4FFBE74C918C07CB4FA3901B65A40AA794A742DC818C0DEAB58FE1EB65A40FF11F1079DC818C06859391215B65A40ADDDD13E58CB18C08AE557552AB65A403B86E73412CC18C0F2A54B7C41B65A40B9B81D2D24CB18C0F0977FCD55B65A40523C7F11AACB18C0E1F7875977B65A406C569EB86CCE18C0,PEGANGSAAN,174,2015-01-10 14:29:58.366572+00,2015-01-10 14:29:58.366572+00
0106000020E6100000010000000103000000010000001C000000FD2CFE77AFBA5A402FC6C2C4048D18C04B2A69BEAABA5A400AC7C66F3E9018C022D5B4189CBA5A4051DFFC45CE9418C04FE53272B8BA5A404F71E4BB6B9718C02582B21DBEBA5A40A86D121A069B18C047AD02B709BB5A40EBA917DCD0A418C0A8F7627605BB5A40D9C51F54C6A518C0B7975AEAE3BA5A409462BBB915AE18C043F23803FCBA5A40FB66B08BF5B518C0678C23F5FCBA5A401581CF32B8B818C013C6224C08BB5A4008386BBA89BB18C0D654B0D941BA5A40A2F2D8E3C0BA18C0EFCB095F05BA5A400AA68344ECB818C053D133D20EBA5A404FC84ADAB3B718C053D133D20EBA5A40EBF0D08D4DB418C05E5593E815BA5A402C78041439B118C00A8F923F21BA5A403D25F05692B118C08E120F4754BA5A4090C727AA39AC18C0B5C891962CBA5A40308B416DAFAA18C0E9A1A55242BA5A4043A6453A6BA818C0286EB37D14BA5A40EF44ABEBACA618C0B1ACF93855BA5A4010E01F7648A018C0D446E42A56BA5A40BC7E85278A9E18C00E4A5CF32EBA5A4067E6DE931A9E18C097E9705839BA5A40926630CCB99118C06E33EE0861BA5A4043D735D2889018C0CB61B66A85BA5A408A6715F2B28C18C0FD2CFE77AFBA5A402FC6C2C4048D18C0,PEGANGSAAN DUA,175,2015-01-10 14:29:58.366572+00,2015-01-10 14:29:58.366572+00
0106000020E61000000100000001030000000100000012000000766A0B3C38B35A4030FDCE09B68B18C01620AB7C3CB35A40C5A4FFD9769118C01B1A788B7EB25A40ECD076B4B69218C021B376F0F6B15A409501C4DB959318C032613A13C1B15A40F774B65DD19318C0E77F672A9DB15A4051DFFC45CE9418C0BE1CE7D5A2B15A4020465207259118C0F8BE90F4B1B15A40B79C3866318D18C0FF872657ABB15A4085CC81E2D68A18C0EB2C652FBFB15A40CAEE48789E8918C0ABC125AEB6B15A40D700A1AB1B8818C0C6F348E787B15A405BEB38CCB77C18C074DA4543B5B15A4082E0A361467F18C0ED6AC8DB2BB25A40F9D2217B688018C03391D11042B25A40BBAF75BFA78618C05C24E962BDB25A40161ABCA7A48718C0DA3F9EB1C0B25A4029F42270778C18C0766A0B3C38B35A4030FDCE09B68B18C0,PEJAGALAN,176,2015-01-10 14:29:58.366572+00,2015-01-10 14:29:58.366572+00
0106000020E6100000010000000103000000010000001F0000002EB78FF305B65A40CC405132871019C0A8C478931DB65A408BF029F14C1219C02A9BF7952EB65A402FE1BE393C1519C0194E021D2EB65A4055D629CFCA1719C074DD98281CB65A40CDF5226E661D19C061F17159E5B55A40748BDC85691C19C0C2499EC7CCB55A40809D34B9E61A19C0C4576A76B8B55A4066798452EC1D19C05AF844F96AB55A40B036DFF78F1E19C0F3451D813FB55A408A0A681D501D19C0925C8B6B0DB55A4078267095451E19C05E8377AFF7B45A40E0D91AF6701C19C087A8945785B45A409753CC957E1A19C07FDFFEF48BB45A40A46524C9FB1819C06100DEB698B45A401DFDC6B1311619C064ADDBBBBAB45A403ABC0A28081519C08847C6ADBBB45A40E65A70D9491319C091BD5915D7B45A40CAD238A8241319C014A2A4C6D3B45A40E7917C1EFB1119C00147E39EE7B45A405A20736DF20F19C0B704420CFAB45A4033BDEF4D011019C00E7840BA10B55A40B7EE40201A1419C0F2A6EB2A09B55A402FE1BE393C1519C0268ECB950AB55A40ED227F6E9F1919C069983C6D49B55A40B412100C551919C0059312FA3FB55A40847965CDAB1519C01B9BD1264EB55A40BDF7ECB9581319C0BC5E3D163EB55A40D6E490DBA11119C0E960EFC06EB55A407B433EAEF31119C0C4C604CF6DB55A40AFB81901621019C02EB78FF305B65A40CC405132871019C0,PEJATEN BARAT,177,2015-01-10 14:29:58.366572+00,2015-01-10 14:29:58.366572+00
0106000020E6100000010000000103000000010000002C000000E188ED00C2B65A40E7917C1EFB1119C0635F6C03D3B65A40B2E59486DB1419C0C3A9CCC2CEB65A40003E833B5B1719C06D449AC3A3B65A40EABEF7A3741619C0A9F40F919EB65A40DDAC9F70F71719C02EE726F186B65A407D39ADEEBB1719C01116D2617FB65A409C256CEA0B1B19C00E69D45C5DB65A40E110273B221B19C072CFCC7930B65A405C9E3864201E19C0F652498163B65A402D3209ABF01E19C09924811F3FB65A40DBFDE9E1AB2119C0F86015304FB65A402B8DE4DBDC2219C00CBCD6573BB65A406D4193E7412419C0E158560341B65A40C2A22D36002619C00E69D45C5DB65A40B690D502832719C083AD279A7BB65A407C8066A0382719C04242E81873B65A4021A8072ED92819C0EBCEE96A5CB65A405F8A16E5B02919C06CA5686D6DB65A40078457C7DE2B19C02363C7DA7FB65A40A8106545A32B19C09F7E7C2983B65A40F80D78C9362A19C060B26EFEB0B65A40BA2B69125F2919C00731A4A1AEB65A407409A27C972A19C02155FB2B94B65A405141B26C822C19C0D149C436ADB65A40EAC41351082D19C00731A4A1AEB65A4094BE5433362F19C0548FDD9173B65A405BAEE5D0EB2E19C06CA5686D6DB65A40C1F377A7B42F19C0281E918E8DB65A40C48E0BB7903119C0560C449914B65A40D2A063EA0D3019C0852A8EA11CB65A4099C700CD742E19C01E786629F1B55A40EF5FA760E42E19C0C2499EC7CCB55A403A540E4B392E19C0DCFE5AF9FCB55A407C8066A0382719C074DD98281CB65A40CDF5226E661D19C0194E021D2EB65A4055D629CFCA1719C02A9BF7952EB65A402FE1BE393C1519C0A8C478931DB65A408BF029F14C1219C02EB78FF305B65A40CC405132871019C071309B23FAB55A407F1F6FC2B80C19C0761BFCD488B65A401DAC7C407D0C19C0924D1F0E5AB65A404DD70EF5C31219C0FCAC448BA7B65A404DD70EF5C31219C0E188ED00C2B65A40E7917C1EFB1119C0,PEJATEN TIMUR,178,2015-01-10 14:29:58.366572+00,2015-01-10 14:29:58.366572+00
0106000020E6100000010000000103000000010000001D000000E712800887B75A404C4ECFECA25419C0C7335FCA93B75A409838A517C05919C065CD66ADC0B75A4026E1BA0D7A5A19C04BA90F23DBB75A40E0BEF377B25B19C03B6AE658C6B75A401EA1022F8A5C19C05172A585D4B75A407EDDE86B145E19C08D221B53CFB75A4039BB21D64C5F19C0562D6F39E2B75A408E53C869BC5F19C0A638A62EC9B75A407A38C49C006219C09CC212C7ADB75A40ED58A261956219C0E504B4599BB75A4079CAAB129E6419C03ACBB40290B75A40262874BFF66919C0767B2AD08AB75A40582F3788026B19C028ED59E244B75A405DCACA97DE6C19C0CBB0C5D134B75A40FD8DE45A546B19C0D38727E319B75A40F7BB4406C76A19C07B75F7DECCB65A40CB862192486A19C0AA9341E7D4B65A406C81479A6F6719C03CB7B562E6B65A405D4274E1786419C01D3963CEBCB65A40256911C4DF6219C0E188ED00C2B65A4027D7294E426019C0F0B94A1CEBB65A409F00B4AC156019C0DE6C55A3EAB65A40898128152F5F19C081CFF2E810B75A404CD625A3085D19C010389DB014B75A40F2A2EBFFBC5A19C067AB9B5E2BB75A409D0A456C4D5A19C00198A53C36B75A40D55B51D3805319C0D426593950B75A40D424458ECF5419C0E712800887B75A404C4ECFECA25419C0,PEKAYON,179,2015-01-10 14:29:58.366572+00,2015-01-10 14:29:58.366572+00
0106000020E6100000010000000103000000010000000B0000001620AB7C3CB35A40C5A4FFD9769118C0766A0B3C38B35A4030FDCE09B68B18C0C822403641B35A40E2A4E054368918C0B3C77E0E55B35A40863A9A6C398818C0AF9D1A0292B35A4011481C53178718C0561C50A58FB35A4077C4BA6E918618C00DDAAE12A2B35A40F388D8DC408818C0E731F871B5B35A405157A68F688C18C0E731F871B5B35A40DC5A97B60E9118C0D7F2CEA7A0B35A403DCE89384A9118C01620AB7C3CB35A40C5A4FFD9769118C0,PEKOJAN,180,2015-01-10 14:29:58.366572+00,2015-01-10 14:29:58.366572+00
0106000020E61000000100000001030000000100000015000000567C7EA091B45A4006F0C8B651F618C08C635E0B93B45A40FADD7083D4F718C05FF21108ADB45A409E3C1E5626F818C012F5A6C1B1B45A406E99E25745FA18C066BBA76AA6B45A402A771BC27DFB18C066BBA76AA6B45A4078CF0977FDFD18C0E791266DB7B45A409FFB80513DFF18C0D54431F4B6B45A404D905543470319C022429C3AB2B45A406DEA2CC9F90319C0EE5ABCCFB0B45A40573495EC610419C097C5F2D204B45A40181B7AF0D80419C0926BF7C8C0B35A408369B860E00419C033219709C5B35A40E74AC36C7E0219C0C07B7522DDB35A40D7D4E36ED60019C085D9CB03CEB35A40AAD6CC3F09FF18C0E5C25D1900B45A40BDF1D00CC5FC18C0A02DBA8B34B45A40E8F978FBC9F818C0C4C7A47D35B45A40E93085407BF718C0908DC21756B45A4062C82729B1F418C0B10B15AC7FB45A4006F0C8B651F618C0567C7EA091B45A4006F0C8B651F618C0,PELA MAMPANG,181,2015-01-10 14:29:58.366572+00,2015-01-10 14:29:58.366572+00
0106000020E6100000010000000103000000010000001F00000079D878BF35BC5A40446BC4E215C618C002788D2440BC5A40C166EE9576C618C0BB43B8403EBC5A407A9F02319BCB18C0CE9E79682ABC5A40BE8ABD81B1CB18C08C256E3836BC5A404BFCC632BACD18C0048659D32BBC5A407A5E652CB2D218C0CF3DABBE60BC5A40A75C7C5B7FD418C0C2AB7FF96DBC5A4055285D923AD718C019804C514EBC5A40A9C00326AAD718C0667DB79749BC5A4035FB009201DB18C0479E965956BC5A40A6E4D211E5DC18C012B7B6EE54BC5A404303C80547DF18C06CA71BA40CBC5A40831CE301D0DE18C0FF9AF8219DBB5A406D9D576AE9DD18C0A4DBCA182EBB5A4073A6030428DD18C0C875B50A2FBB5A407C54D46C7AD818C025B2491B3FBB5A402DFCE5B7FAD518C0285F472061BB5A40FD2B2F34A0D318C03AAC3C9961BB5A40D29B308F35CF18C0AFFE5B856BBB5A40C8F7F0E51ACE18C0560EF7CFB3BB5A402AD9FBF1B8CB18C0C1DCB6A5B6BB5A40B41D8A1D48C918C027F0ACC7ABBB5A40DDEE25C79BC618C0C3EA8254A2BB5A4075450C26A8C218C0C03D854F80BB5A406606396DB1BF18C06D16B6FCC1BB5A40D11D6B9807C118C0664D209AC8BB5A40D85D2377F7BE18C08A863CE2FFBB5A40221B7E1C9BBF18C0292E107418BC5A40F712D62D96C318C0B896BA3B1CBC5A401836A16E97C518C079D878BF35BC5A40446BC4E215C618C0,PENGGILINGAN,183,2015-01-10 14:29:58.366572+00,2015-01-10 14:29:58.366572+00
0106000020E61000000100000001030000000100000023000000119578C6AFB35A404A48DE48967618C06DC34028D4B35A4075973FE9178218C0A873B6F5CEB35A402AA3D8FEC28218C0C07B7522DDB35A409583FEE4678518C0561C50A58FB35A4077C4BA6E918618C0AF9D1A0292B35A4011481C53178718C0B3C77E0E55B35A40863A9A6C398818C0C822403641B35A40E2A4E054368918C0766A0B3C38B35A4030FDCE09B68B18C0DA3F9EB1C0B25A4029F42270778C18C05C24E962BDB25A40161ABCA7A48718C03391D11042B25A40BBAF75BFA78618C0ED6AC8DB2BB25A40F9D2217B688018C0E7D1C976B3B25A40C55D4628FA8118C02E069F5AB5B25A408D84E30A618018C014E247D0CFB25A40E35396E3817F18C0C7830EE00AB35A408D84E30A618018C0F6408A3E49B35A40499928BA4A8018C0E038CB113BB35A40E95C427DC07E18C0BFACACCE25B35A405ABEBD463E7818C0D7C237AA1FB35A40B23295EE727318C01581792606B35A40D5C378B9D67218C01B4A0F89FFB25A408D74369E956F18C040832BD136B35A405564C73B4B6F18C04B078BE73DB35A404F9227E7BD6E18C03044020722B35A4008BB8E15176318C0F84E56ED34B35A401396DA03E36218C0FE0920A142B35A40BB580FA15F6618C0902D941C54B35A40338299FF326618C067CA13C859B35A4059770495C16818C0697711CD7BB35A4048CA1852686818C05838E80267B35A408724D152DA6018C0ACF01CFD6FB35A40D6EAD791BC6018C063AE7B6A82B35A40F4687E03AA6618C0119578C6AFB35A404A48DE48967618C0,PENJARINGAN,184,2015-01-10 14:29:58.366572+00,2015-01-10 14:29:58.366572+00
